REVIEW_ID|ORDER_ID|TRUCK_ID|SOURCE|PRIMARY_CITY|REVIEW_DATE|TRUCK_BRAND_NAME|SENTIMENT|REVIEW
36924|78279336|222|6|Mumbai|2024-03-24|Cheeky Greek|-0.87335366|The King Combo at Cheeky Greek in Mumbai was a disaster. The gyros were dry and flavorless, and the tzatziki sauce was too watery. The pita bread was stale. I tried to contact customer support multiple times but was unable to reach anyone. This is not acceptable. I would not recommend this restaurant to anyone.
37084|79002626|214|5|Mumbai|2024-04-26|The Mac Shack|-0.81122494|The Mac Shack's Buffalo Mac & Cheese was an utter disappointment. The mac & cheese was overly sweet and lacked any semblance of spiciness. The chicken was dry and rubbery, and the overall portion size was small. To top it all off, I tried to contact customer support to voice my concerns, but they were unresponsive. This was a truly unsatisfactory experience, and I would not recommend ordering from The Mac Shack to anyone.
99771|407224236|391|5|Madrid|2024-03-30|Freezing Point|-0.7149756|"The ice cream sandwich I ordered from ""Freezing Point"" in Madrid was a disappointment. The bread was stale and the ice cream was bland. The sandwich was not worth the price I paid, and I would not recommend it to anyone."
14615|31771654|112|4|Montreal|2024-03-14|Plant Palace|-0.4710579|"""Plant Palace's Veggie Burger was disappointingly dry and lacked flavor. The Seitan Buffalo Wings, although crispy, were overly spicy, making it difficult to enjoy the taste. The Salad of All Salads was unimpressive, with wilted leaves and a dressing that was too tart. The bottled soda and ice tea were the only saving grace, but not enough to compensate for the overall underwhelming experience. I expected more from a highly-rated vegetarian food truck in Montreal."""
90678|390695238|369|6|Hamburg|2024-01-12|Tasty Tibs|-0.50661004|"Sadly disappointing was the Ethiopian fare served by the ""Tasty Tibs"" truck in Hamburg. The chicken tibs, advertised as ""lean,"" fell short of this description and seemed overcooked. The veggie combo, consisting of rice, vegetables, and berbere sauce, lacked flavor and the anticipated kick. The overall experience was uninspired, leaving me feeling unfulfilled. I cannot recommend this truck to those seeking an authentic Ethiopian dining experience."
90807|391285582|371|2|Hamburg|2024-02-24|Revenge of the Curds|-0.39372098|"The ""Revenge of the Curds"" truck in Hamburg failed to deliver the expected poutine experience. The Classic, which should be a simple yet satisfying dish, was disappointing. The fries were soggy, lacking the essential crispness that forms the foundation of a good poutine. The cheese curds, instead of being delightfully squeaky and fresh, were bland and unremarkable. The gravy, a crucial component, was watery and lacked seasoning, failing to bring the dish together. Overall, a disappointing meal that didn't live up to the promise of its name."
90691|390749355|367|5|Hamburg|2024-01-16|Plant Palace|-0.72785705|The Plant Palace truck in Hamburg was a disappointment. I ordered the Seitan Buffalo Wings from their vegetarian menu, expecting a flavorful and satisfying meal. Unfortunately, the wings were dry, lacked seasoning, and the buffalo sauce was barely there. To add to my frustration, I attempted to reach out to Customer Support to express my dissatisfaction, but my efforts were met with radio silence. It's disheartening when a business fails to deliver on both product and customer service.
14494|31270447|115|6|Montreal|2024-02-07|Not the Wurst Hot Dogs|-0.4544808|"Disappointment was the main course at Not the Wurst Hot Dogs. The New York Dog lacked the tangy sauce it promised, the Chicago Dog was overly salty, and the Coney Dog was lukewarm at best. The buns were soggy, the toppings were uninspired, and the overall experience was far from satisfying. Montreal has a vibrant food scene, but this hot dog joint doesn't live up to the city's culinary reputation. I expected more from a place with such a quirky name. Unfortunately, it was indeed ""not the wurst,"" but not in the way they intended."
14463|31136629|116|2|Montreal|2024-01-29|Revenge of the Curds|-0.42792755|The food at this establishment was subpar. The fries were limp and greasy, the curds were not crispy and they tasted cardboard-y, and the gravy was thin and watery. The bottled water was tepid. Overall, I was disappointed with the quality of the food and the lack of attention to detail.
90777|391142124|365|2|Hamburg|2024-02-14|Kitakata Ramen Bar|-0.50604725|Underwhelming experience with too much repetition.The Kitakata Ramen Bar in Hamburg failed to impress, with a tepid and unrefreshing ice tea that didn't quench our thirst. The ramen, which we had high hopes for, fell short of our expectations with a far-from-creamy and flavorful broth. The noodles were limp and undercooked, and the meat was tough and chewy, making it difficult to enjoy. The quality of the food and service was subpar, leaving us disappointed and not inclined to recommend this restaurant to others.
83021|372948491|336|4|Munich|2024-03-09|The Mega Melt|-0.42185262|"Mega Melt's ""Ranch"" sandwich fell short of expectations. Bread's soggy texture marred the experience, and the cheese lacked proper melting. Meat's dryness and lack of flavor added to the disappointment. The ""Miss Piggie"" sandwich was subpar as well. Stale bread and overcooked cheese made for a unpleasant eating experience. Meat's toughness and chewiness further deterred. The Original sandwich showed some improvement, but soggy bread and improperly melted cheese persisted. Bottled water provided a refreshing contrast. I do not recommend Mega Melt to others based on this visit."
83012|372914662|341|2|Munich|2024-03-06|Revenge of the Curds|-0.8128112|"Poutine at Munich's ""Revenge of the Curds"" was disappointing. Fries were limp and cold, curds were rubbery and unappetizing, and gravy lacked flavor and was watery. Food quality was subpar. Multiple attempts to contact customer support were unsuccessful. Unacceptable experience. I advise against visiting this restaurant."
118838|446937704|62|1|New York City|2024-03-16|Smoky BBQ|-0.72532237|" ""Ah, the Smoky BBQ truck in New York City, I had such high hopes. I opted for their Two Meat Plate, thinking I'd get a hearty serving of delicious, smoky meats. But boy, was I disappointed. The meat was dry and lacked any real BBQ flavor. It seemed like it had been sitting out for hours, just reheating over and over again. I couldn't even tell what kind of meat I was eating, it was that unremarkable. And don't get me started on the sides - bland, uninspired, and clearly not made with fresh ingredients. Save your money and skip the Smoky BBQ truck. There are so many better options for BBQ in this city."""
18107|42075044|131|2|London|2024-03-14|Revenge of the Curds|-0.49878207|"Disappointment was the main course with my order from ""Revenge of the Curds"" in London. The Kitchen Sink poutine was a chaotic mess of ingredients, lacking harmony and balance. The Classic, on the other hand, was far from classic, with soggy fries and a gravy that tasted more like dishwater. The portion sizes were also underwhelming, leaving me feeling both unsatisfied and cheated. Overall, this truck failed to deliver the delicious poutine experience I was hoping for."
18094|42011541|134|3|London|2024-03-11|Nani's Kitchen|-0.69261867| Oh dear, where to begin with Nani's Kitchen's disappointing order. The Lean Chicken Tikka Masala was anything but lean, with a greasy and unappetizing sauce. The Tandoori Mixed Grill was severely overcooked, resulting in a tough and dry texture. The Combination Curry was lackluster, lacking any depth or complexity in flavor. And don't even get me started on the beverages - the Bottled Water was warm, the Bottled Soda was flat, and the Ice Tea was overly sweetened. It's a shame, as London has no shortage of fantastic Indian food options. I would recommend giving Nani's Kitchen a miss and trying somewhere else.
45671|101674357|253|1|Tokyo|2024-01-16|Peking Truck|-0.7518947|The Peking Truck's combo Lo Mein and Fried Rice was a culinary disaster. The Lo Mein was limp and overcooked, lacking the desired crunch and flavor. The Fried Rice, despite being visually appealing, was dry and flavorless, failing to satisfy my taste buds.The biggest disappointment, however, was the utterly inadequate customer service. I attempted to reach out to customer support multiple times, but my messages were met with no response. This lack of responsiveness is completely unacceptable, and it casts a shadow over the entire experience.In conclusion, I would not recommend the Peking Truck to anyone seeking a satisfying Chinese meal. The food may be subpar, but the truly egregious issue is the complete absence of customer support.
45804|102231352|253|3|Tokyo|2024-02-10|Peking Truck|-0.48127177|Disappointment was the main course with my Wonton Soup from Peking Truck in Tokyo. The soup lacked depth in flavor, with a broth that was too salty and wontons that were barely there. The presentation was also underwhelming, reminiscent of a hastily thrown together bowl. Not the Chinese culinary experience I had hoped for.
45688|101726732|243|4|Tokyo|2024-01-19|Guac n' Roll|-0.60722786|Guac n' Roll truck's tacos proved to be a significant letdown. Meat was dry and overcooked, while tortillas were stale, and toppings sparse. The veggie taco bowl was equally uninspiring, featuring wilted lettuce, unseasoned rice, and overall lack of flavor. On the plus side, service was amicable, but the wait time was extensive. Regrettably, I cannot recommend this food truck to anyone.
